id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,longitud,latitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
2017-0063,1,2017-05-17,10,avenida,1,-58.38118367,-34.61646839,peaton,pasajeros,peaton,femenino,79,fatal,2017,5,2,1,1
2017-0064,1,2017-05-20,5,calle,1,-58.37653284,-34.60582475,cargas,auto,pasajero_acompañante,masculino,61,fatal,2017,5,2,1,1
2017-0065,1,2017-05-22,16,avenida,4,-58.37709334,-34.64035082,bicicleta,cargas,ciclista,masculino,21,fatal,2017,5,2,1,1
2017-0066,1,2017-05-22,18,avenida,15,-58.46002142,-34.60409469,peaton,pasajeros,peaton,masculino,10,fatal,2017,5,2,1,1
2017-0067,1,2017-05-23,2,avenida,6,-58.4338197,-34.62801894,moto,cargas,conductor,masculino,21,fatal,2017,5,2,1,1
2017-0068,1,2017-05-27,19,avenida,8,-58.43580656,-34.66437532,moto,objeto fijo,conductor,masculino,32,fatal,2017,5,2,1,1
2017-0069,1,2017-05-24,14,gral paz,9,-58.52173071,-34.65997463,moto,,conductor,masculino,39,fatal,2017,5,2,1,1
2017-0070,1,2017-05-30,13,calle,11,-58.50791763,-34.59804273,peaton,auto,peaton,masculino,80,fatal,2017,5,2,1,1
2017-0072,1,2017-06-03,23,avenida,12,-58.49175088,-34.58226957,auto,auto,conductor,masculino,25,fatal,2017,6,2,1,1
2017-0073,1,2017-06-04,9,avenida,3,-58.40781467,-34.60425669,moto,auto,conductor,masculino,19,fatal,2017,6,2,1,1
2017-0074,1,2017-06-04,12,calle,9,-58.52567073,-34.63787791,,,,masculino,70,fatal,2017,6,2,1,1
2017-0075,1,2017-06-12,22,avenida,1,-58.381542,-34.60906385,peaton,moto,peaton,masculino,55,fatal,2017,6,2,1,1
2017-0076,1,2017-06-13,14,avenida,2,-58.38526125,-34.5780581,peaton,cargas,peaton,femenino,30,fatal,2017,6,2,1,1
2017-0077,1,2017-06-17,23,calle,14,-58.42934104,-34.58451712,moto,cargas,conductor,femenino,60,fatal,2017,6,2,1,1
2017-0079,1,2017-06-19,16,calle,3,-58.40657493,-34.61781124,moto,cargas,conductor,masculino,33,fatal,2017,6,2,1,1
2017-0080,1,2017-06-22,10,avenida,9,-58.49525314,-34.64487785,peaton,cargas,peaton,femenino,95,fatal,2017,6,2,1,1
2017-0082,1,2017-06-25,22,avenida,4,-58.39092851,-34.62932696,peaton,auto,peaton,masculino,36,fatal,2017,6,2,1,1
2017-0083,1,2017-07-04,0,avenida,9,-58.49603546,-34.64564271,moto,cargas,conductor,masculino,37,fatal,2017,7,3,2,1
2017-0084,1,2017-07-05,12,avenida,2,-58.38502878,-34.58703485,peaton,pasajeros,peaton,femenino,73,fatal,2017,7,3,2,1
2017-0085,1,2017-07-07,14,avenida,4,-58.37261143,-34.63150425,peaton,pasajeros,peaton,masculino,84,fatal,2017,7,3,2,1
2017-0086,1,2017-07-09,7,avenida,9,-58.51876802,-34.63905965,peaton,moto,peaton,femenino,30,fatal,2017,7,3,2,1
2017-0087,1,2017-07-10,10,calle,3,-58.41095567,-34.61516101,peaton,auto,peaton,femenino,73,fatal,2017,7,3,2,1
2017-0088,1,2017-07-10,22,avenida,1,-58.36797542,-34.62519403,peaton,pasajeros,peaton,masculino,43,fatal,2017,7,3,2,1
2017-0089,1,2017-07-13,12,calle,9,-58.51514709,-34.64787051,,auto,,masculino,23,fatal,2017,7,3,2,1
2017-0090,1,2017-07-15,5,gral paz,11,-58.51925642,-34.59171721,peaton,auto,peaton,masculino,22,fatal,2017,7,3,2,1
2017-0091,1,2017-07-15,13,gral paz,12,-58.48671535,-34.54321216,moto,,conductor,masculino,58,fatal,2017,7,3,2,1
2017-0092,1,2017-07-24,22,autopista,1,-58.38268809,-34.62282019,peaton,auto,peaton,masculino,66,fatal,2017,7,3,2,1
2017-0093,1,2017-07-25,16,autopista,13,-58.43633522,-34.54966288,peaton,auto,peaton,masculino,,fatal,2017,7,3,2,1
2017-0094,1,2017-07-27,8,calle,10,-58.52640838,-34.61765855,bicicleta,cargas,ciclista,femenino,56,fatal,2017,7,3,2,1
2017-0095,1,2017-08-06,8,avenida,14,-58.41894306,-34.59778875,moto,auto,conductor,masculino,36,fatal,2017,8,3,2,1
2017-0096,1,2017-08-07,19,avenida,13,-58.46756026,-34.54972741,peaton,pasajeros,peaton,masculino,87,fatal,2017,8,3,2,1
2017-0098,1,2017-08-08,12,calle,7,-58.45715752,-34.63132912,peaton,auto,peaton,femenino,61,fatal,2017,8,3,2,1
2017-0099,1,2017-08-17,19,avenida,14,-58.42406784,-34.56213916,bicicleta,auto,ciclista,masculino,28,fatal,2017,8,3,2,1
2017-0100,1,2017-08-21,7,calle,3,-58.3967447,-34.61512051,moto,objeto fijo,pasajero_acompañante,femenino,16,fatal,2017,8,3,2,1
2017-0101,1,2017-08-23,10,avenida,13,-58.44537508,-34.57084818,peaton,multiple,peaton,femenino,61,fatal,2017,8,3,2,1
2017-0102,1,2017-08-24,1,avenida,4,-58.40056767,-34.6510708,peaton,cargas,peaton,masculino,46,fatal,2017,8,3,2,1
2017-0104,1,2017-08-25,9,avenida,1,-58.38109568,-34.61853244,peaton,cargas,peaton,femenino,18,fatal,2017,8,3,2,1
2017-0106,1,2017-08-31,19,calle,14,-58.42533612,-34.58035258,peaton,pasajeros,peaton,femenino,85,fatal,2017,8,3,2,1
2017-0107,1,2017-09-01,11,avenida,13,-58.46062311,-34.54395182,moto,cargas,conductor,masculino,41,fatal,2017,9,3,2,1
2017-0108,2,2017-09-02,4,gral paz,12,-58.49491054,-34.54795581,objeto fijo,auto,pasajero_acompañante,masculino,17,fatal,2017,9,3,2,1
2017-0108,2,2017-09-02,4,gral paz,12,-58.49491054,-34.54795581,objeto fijo,auto,pasajero_acompañante,masculino,10,fatal,2017,9,3,2,2
2017-0109,1,2017-09-04,21,avenida,7,-58.47130269,-34.63665402,moto,auto,conductor,masculino,21,fatal,2017,9,3,2,1
2017-0110,1,2017-09-06,14,avenida,1,-58.370488,-34.60189492,peaton,pasajeros,peaton,masculino,56,fatal,2017,9,3,2,1
2017-0111,1,2017-09-07,18,calle,4,-58.42023854,-34.6423411,peaton,cargas,peaton,femenino,79,fatal,2017,9,3,2,1
2017-0112,2,2017-09-10,9,autopista,7,-58.45807401,-34.6399743,auto,objeto fijo,pasajero_acompañante,masculino,1,fatal,2017,9,3,2,1
2017-0112,2,2017-09-10,9,autopista,7,-58.45807401,-34.6399743,auto,objeto fijo,pasajero_acompañante,masculino,,fatal,2017,9,3,2,2
2017-0113,1,2017-09-11,6,avenida,1,-58.37697717,-34.59573848,peaton,pasajeros,peaton,femenino,76,fatal,2017,9,3,2,1
2017-0114,1,2017-09-15,2,avenida,2,-58.3910058,-34.5849866,auto,objeto fijo,conductor,masculino,26,fatal,2017,9,3,2,1
2017-0115,1,2017-09-19,18,avenida,5,-58.42182126,-34.63089661,moto,bicicleta,conductor,masculino,34,fatal,2017,9,3,2,1
2017-0116,1,2017-09-20,22,gral paz,12,-58.51389422,-34.58075791,moto,objeto fijo,conductor,masculino,22,fatal,2017,9,3,2,1
2017-0118,1,2017-09-22,7,avenida,4,-58.37585415,-34.65232158,moto,auto,pasajero_acompañante,femenino,26,fatal,2017,9,3,2,1
2017-0120,1,2017-10-02,15,autopista,9,-58.47297505,-34.66245085,moto,cargas,conductor,masculino,20,fatal,2017,10,4,2,1
2017-0123,1,2017-10-10,1,avenida,8,-58.46855503,-34.67216349,peaton,auto,peaton,femenino,36,fatal,2017,10,4,2,1
2017-0124,1,2017-10-12,14,calle,15,-58.44254033,-34.59185043,moto,pasajeros,conductor,masculino,51,fatal,2017,10,4,2,1
2017-0125,1,2017-10-13,6,avenida,8,-58.46622247,-34.67926929,moto,objeto fijo,conductor,masculino,29,fatal,2017,10,4,2,1
2017-0126,2,2017-10-14,6,avenida,8,-58.48003734,-34.68148508,auto,objeto fijo,pasajero_acompañante,masculino,39,fatal,2017,10,4,2,1
2017-0126,2,2017-10-14,6,avenida,8,-58.48003734,-34.68148508,auto,objeto fijo,conductor,masculino,36,fatal,2017,10,4,2,2
2017-0127,1,2017-10-16,7,avenida,2,-58.41192137,-34.59800248,moto,moto,pasajero_acompañante,masculino,24,fatal,2017,10,4,2,1
2017-0128,1,2017-10-17,12,calle,6,-58.44034689,-34.61349731,peaton,pasajeros,peaton,femenino,60,fatal,2017,10,4,2,1
2017-0129,1,2017-10-26,19,autopista,9,-58.47155277,-34.64925746,moto,pasajeros,conductor,masculino,57,fatal,2017,10,4,2,1
2017-0130,1,2017-10-27,5,avenida,15,-58.47883099,-34.59967065,auto,cargas,conductor,masculino,23,fatal,2017,10,4,2,1
2017-0132,1,2017-10-30,14,avenida,8,-58.46552171,-34.6937413,moto,pasajeros,conductor,masculino,23,fatal,2017,10,4,2,1
2017-0134,1,2017-11-06,18,avenida,8,-58.4423972,-34.66777987,peaton,pasajeros,peaton,femenino,47,fatal,2017,11,4,2,1
2017-0135,1,2017-11-07,12,avenida,15,-58.47032551,-34.59626814,moto,cargas,conductor,masculino,24,fatal,2017,11,4,2,1
2017-0136,1,2017-11-16,8,avenida,4,-58.41827843,-34.65522746,peaton,pasajeros,peaton,masculino,55,fatal,2017,11,4,2,1
2017-0137,1,2017-11-17,11,avenida,11,-58.51280715,-34.59279388,peaton,cargas,peaton,femenino,60,fatal,2017,11,4,2,1
2017-0138,1,2017-11-19,10,avenida,7,-58.46258582,-34.64385704,moto,objeto fijo,pasajero_acompañante,masculino,25,fatal,2017,11,4,2,1
2017-0139,1,2017-11-19,22,avenida,8,-58.45064148,-34.68003614,auto,objeto fijo,pasajero_acompañante,femenino,15,fatal,2017,11,4,2,1
2017-0140,1,2017-11-19,23,autopista,4,-58.38078135,-34.6223647,moto,pasajeros,conductor,masculino,24,fatal,2017,11,4,2,1
2017-0141,1,2017-11-23,19,avenida,6,-58.42717783,-34.62513374,peaton,pasajeros,peaton,femenino,22,fatal,2017,11,4,2,1
2017-0143,1,2017-11-25,21,calle,11,-58.46442001,-34.60724519,auto,pasajeros,conductor,masculino,50,fatal,2017,11,4,2,1
2017-0144,1,2017-11-26,6,gral paz,8,-58.47064556,-34.69843756,auto,objeto fijo,pasajero_acompañante,femenino,50,fatal,2017,11,4,2,1
2017-0145,1,2017-11-26,17,calle,5,-58.41677733,-34.61223119,moto,auto,conductor,masculino,58,fatal,2017,11,4,2,1
2017-0147,1,2017-11-28,11,gral paz,9,-58.5025179,-34.67450313,moto,auto,conductor,masculino,49,fatal,2017,11,4,2,1
2017-0148,1,2017-11-29,10,avenida,3,-58.40708125,-34.62438894,peaton,pasajeros,peaton,femenino,82,fatal,2017,11,4,2,1
2017-0149,1,2017-11-30,12,avenida,1,-58.36947198,-34.61477051,peaton,pasajeros,peaton,masculino,13,fatal,2017,11,4,2,1
2017-0150,1,2017-12-04,1,avenida,9,-58.51140889,-34.63934531,peaton,auto,peaton,masculino,56,fatal,2017,12,4,2,1
2017-0151,1,2017-12-04,2,calle,4,-58.37460912,-34.65559133,peaton,pasajeros,peaton,masculino,,fatal,2017,12,4,2,1
2017-0152,1,2017-12-06,17,calle,4,-58.41146277,-34.65073916,bicicleta,pasajeros,ciclista,masculino,19,fatal,2017,12,4,2,1
2017-0153,2,2017-12-11,2,avenida,6,-58.42855267,-34.61829385,moto,pasajeros,pasajero_acompañante,masculino,,fatal,2017,12,4,2,1
2017-0153,2,2017-12-11,2,avenida,6,-58.42855267,-34.61829385,moto,pasajeros,conductor,masculino,30,fatal,2017,12,4,2,2
2017-0154,1,2017-12-11,9,avenida,4,-58.39035581,-34.63412287,peaton,pasajeros,peaton,masculino,76,fatal,2017,12,4,2,1
2017-0155,1,2017-12-12,21,avenida,7,-58.45593915,-34.62656868,,moto,,masculino,77,fatal,2017,12,4,2,1
2017-0157,1,2017-12-17,9,gral paz,9,-58.52866211,-34.64597065,auto,pasajeros,conductor,masculino,53,fatal,2017,12,4,2,1
2017-0158,1,2017-12-18,21,gral paz,11,-58.52037476,-34.59407024,moto,auto,conductor,masculino,32,fatal,2017,12,4,2,1
2017-0159,1,2017-12-20,4,avenida,1,-58.38896772,-34.61799615,moto,auto,conductor,masculino,27,fatal,2017,12,4,2,1
2017-0160,1,2017-12-22,13,avenida,7,-58.47074114,-34.62771756,peaton,moto,peaton,femenino,30,fatal,2017,12,4,2,1
2017-0161,1,2017-12-26,15,avenida,9,-58.48200819,-34.65969965,peaton,auto,peaton,femenino,30,fatal,2017,12,4,2,1
2018-0001,1,2018-01-01,22,avenida,3,-58.39536773,-34.62297346,peaton,moto,peaton,masculino,83,fatal,2018,1,1,1,1
2018-0002,1,2018-01-03,16,calle,1,-58.37456088,-34.61895467,bicicleta,pasajeros,ciclista,femenino,26,fatal,2018,1,1,1,1
2018-0003,1,2018-01-05,10,avenida,15,-58.44860217,-34.60395657,peaton,multiple,peaton,femenino,58,fatal,2018,1,1,1,1
2018-0004,1,2018-01-09,9,avenida,13,-58.46129513,-34.54332766,moto,multiple,conductor,masculino,39,fatal,2018,1,1,1,1
2018-0005,1,2018-01-09,22,avenida,1,-58.36907201,-34.61953517,peaton,pasajeros,peaton,masculino,54,fatal,2018,1,1,1,1
2018-0006,1,2018-01-10,21,calle,6,-58.44062219,-34.62499107,bicicleta,pasajeros,ciclista,femenino,45,fatal,2018,1,1,1,1
2018-0007,1,2018-01-11,2,autopista,9,-58.52502765,-34.63601265,auto,auto,conductor,masculino,46,fatal,2018,1,1,1,1
2018-0008,1,2018-01-12,17,avenida,1,-58.36659655,-34.61687778,moto,cargas,conductor,femenino,32,fatal,2018,1,1,1,1
2018-0009,1,2018-01-14,2,avenida,4,-58.36737389,-34.62763661,moto,moto,conductor,masculino,19,fatal,2018,1,1,1,1
2018-0010,1,2018-01-18,5,calle,10,-58.49807953,-34.63038658,moto,cargas,conductor,masculino,40,fatal,2018,1,1,1,1
2018-0011,1,2018-01-19,10,avenida,2,-58.39092703,-34.59088447,peaton,pasajeros,peaton,masculino,84,fatal,2018,1,1,1,1
2018-0012,1,2018-01-26,13,calle,8,-58.46912006,-34.68049201,moto,pasajeros,conductor,masculino,20,fatal,2018,1,1,1,1
2018-0013,1,2018-01-28,8,avenida,12,-58.48661286,-34.56786129,moto,auto,conductor,masculino,44,fatal,2018,1,1,1,1
2018-0014,1,2018-01-31,20,avenida,7,-58.44074927,-34.65080597,peaton,moto,peaton,masculino,,fatal,2018,1,1,1,1
2018-0015,2,2018-02-06,1,avenida,4,-58.38636298,-34.64684275,moto,pasajeros,conductor,masculino,28,fatal,2018,2,1,1,1
2018-0015,2,2018-02-06,1,avenida,4,-58.38636298,-34.64684275,moto,pasajeros,pasajero_acompañante,masculino,19,fatal,2018,2,1,1,2
2018-0016,1,2018-02-15,10,avenida,1,-58.37533517,-34.59276462,moto,cargas,conductor,masculino,31,fatal,2018,2,1,1,1
2018-0017,1,2018-02-17,4,avenida,7,-58.46963952,-34.63070603,peaton,auto,peaton,masculino,35,fatal,2018,2,1,1,1
2018-0018,1,2018-02-17,7,calle,4,-58.37207554,-34.64543658,moto,cargas,conductor,masculino,26,fatal,2018,2,1,1,1
2018-0019,1,2018-02-17,12,avenida,2,-58.39189441,-34.59176378,peaton,pasajeros,peaton,femenino,80,fatal,2018,2,1,1,1
2018-0020,1,2018-02-19,22,autopista,8,-58.45012957,-34.66518343,moto,cargas,conductor,masculino,26,fatal,2018,2,1,1,1
2018-0021,1,2018-02-22,10,avenida,4,-58.40184094,-34.64546845,peaton,pasajeros,peaton,femenino,62,fatal,2018,2,1,1,1
2018-0022,1,2018-02-24,0,avenida,4,-58.37441153,-34.63966783,moto,cargas,conductor,masculino,28,fatal,2018,2,1,1,1
2018-0023,1,2018-02-24,6,calle,6,-58.44110156,-34.62082399,moto,auto,conductor,masculino,28,fatal,2018,2,1,1,1
2018-0024,1,2018-02-28,23,avenida,15,-58.47087351,-34.57827342,peaton,cargas,peaton,masculino,70,fatal,2018,2,1,1,1
2018-0025,1,2018-03-04,22,avenida,7,-58.4596221,-34.6224514,peaton,auto,peaton,masculino,70,fatal,2018,3,1,1,1
2018-0026,2,2018-03-09,4,avenida,4,-58.41657793,-34.65476216,movil,cargas,conductor,masculino,24,fatal,2018,3,1,1,1
2018-0026,2,2018-03-09,4,avenida,4,-58.41657793,-34.65476216,movil,cargas,pasajero_acompañante,masculino,30,fatal,2018,3,1,1,2
2018-0027,1,2018-03-11,23,calle,5,-58.41911301,-34.63722107,peaton,moto,peaton,femenino,74,fatal,2018,3,1,1,1
2018-0028,1,2018-03-13,15,avenida,9,-58.47120586,-34.64251042,peaton,cargas,peaton,masculino,71,fatal,2018,3,1,1,1
2018-0029,1,2018-03-15,18,avenida,11,-58.47418944,-34.62049672,moto,auto,conductor,masculino,26,fatal,2018,3,1,1,1
2018-0030,1,2018-03-20,1,avenida,15,-58.46720441,-34.57905579,moto,moto,conductor,masculino,24,fatal,2018,3,1,1,1
2018-0031,1,2018-03-28,10,avenida,11,-58.46909362,-34.6177971,moto,cargas,conductor,masculino,31,fatal,2018,3,1,1,1
2018-0032,1,2018-04-02,13,avenida,13,-58.44704343,-34.5688864,peaton,pasajeros,peaton,masculino,70,fatal,2018,4,2,1,1
2018-0033,1,2018-04-07,7,avenida,10,-58.50535541,-34.62902048,moto,cargas,conductor,femenino,42,fatal,2018,4,2,1,1
2018-0034,1,2018-04-11,18,avenida,2,-58.40021675,-34.59522198,peaton,pasajeros,peaton,masculino,24,fatal,2018,4,2,1,1
2018-0035,1,2018-04-12,16,avenida,7,-58.46325991,-34.62919627,peaton,pasajeros,peaton,femenino,39,fatal,2018,4,2,1,1
2018-0036,1,2018-04-13,23,avenida,15,-58.49471482,-34.59694755,moto,auto,conductor,masculino,37,fatal,2018,4,2,1,1
2018-0037,1,2018-04-18,18,avenida,2,-58.3987261,-34.59975962,peaton,cargas,peaton,masculino,84,fatal,2018,4,2,1,1
2018-0038,2,2018-04-20,17,avenida,1,-58.38872177,-34.60885045,peaton,auto,peaton,femenino,59,fatal,2018,4,2,1,1
2018-0038,2,2018-04-20,17,avenida,1,-58.38872177,-34.60885045,peaton,auto,peaton,masculino,61,fatal,2018,4,2,1,2
2018-0039,1,2018-04-21,22,autopista,14,-58.45757936,-34.53895793,peaton,auto,peaton,masculino,37,fatal,2018,4,2,1,1
2018-0040,1,2018-04-27,11,calle,13,-58.45686132,-34.57305993,peaton,cargas,peaton,femenino,,fatal,2018,4,2,1,1
2018-0041,1,2018-04-27,13,avenida,4,-58.42281627,-34.64282424,peaton,pasajeros,peaton,femenino,78,fatal,2018,4,2,1,1
2018-0042,1,2018-04-27,18,calle,4,-58.38666024,-34.63953396,moto,cargas,pasajero_acompañante,masculino,23,fatal,2018,4,2,1,1
2018-0043,1,2018-04-28,6,avenida,11,-58.49122843,-34.61207587,moto,auto,conductor,masculino,25,fatal,2018,4,2,1,1
2018-0044,1,2018-04-28,9,avenida,3,-58.40098306,-34.61866627,peaton,auto,peaton,femenino,50,fatal,2018,4,2,1,1
2018-0045,1,2018-04-30,7,avenida,13,-58.45448963,-34.5791692,auto,cargas,conductor,masculino,60,fatal,2018,4,2,1,1
2018-0046,1,2018-05-02,3,gral paz,9,-58.52927982,-34.63931752,peaton,auto,peaton,masculino,11,fatal,2018,5,2,1,1
2018-0047,1,2018-05-08,19,avenida,15,-58.44759966,-34.5917024,peaton,pasajeros,peaton,masculino,82,fatal,2018,5,2,1,1
2018-0048,1,2018-05-09,10,avenida,7,-58.46411215,-34.62925068,peaton,pasajeros,peaton,masculino,57,fatal,2018,5,2,1,1
2018-0049,1,2018-05-11,19,calle,13,-58.4621322,-34.55395823,peaton,auto,peaton,femenino,40,fatal,2018,5,2,1,1
2018-0050,1,2018-05-14,18,avenida,13,-58.45669422,-34.5620361,peaton,pasajeros,peaton,femenino,47,fatal,2018,5,2,1,1
2018-0051,1,2018-05-15,21,calle,4,-58.3597716,-34.64341878,peaton,auto,peaton,femenino,57,fatal,2018,5,2,1,1
2018-0052,1,2018-05-18,20,avenida,15,-58.49820145,-34.59070093,peaton,pasajeros,peaton,masculino,78,fatal,2018,5,2,1,1
2018-0053,1,2018-05-20,2,calle,3,-58.4105928,-34.5993918,moto,auto,conductor,masculino,43,fatal,2018,5,2,1,1
2018-0054,1,2018-05-22,11,calle,12,-58.47969138,-34.57121563,peaton,bicicleta,peaton,femenino,86,fatal,2018,5,2,1,1
2018-0055,1,2018-05-29,7,avenida,3,-58.40351561,-34.61883916,moto,auto,conductor,masculino,21,fatal,2018,5,2,1,1
2018-0056,1,2018-06-02,13,avenida,9,-58.51973844,-34.63918987,peaton,pasajeros,peaton,femenino,69,fatal,2018,6,2,1,1
2018-0057,1,2018-06-03,3,calle,3,-58.39311376,-34.62163006,moto,pasajeros,conductor,masculino,33,fatal,2018,6,2,1,1
2018-0058,1,2018-06-03,6,avenida,15,-58.43531242,-34.59082159,moto,auto,conductor,masculino,26,fatal,2018,6,2,1,1
2018-0059,1,2018-06-08,6,avenida,5,-58.41178165,-34.63035454,moto,otro,conductor,masculino,54,fatal,2018,6,2,1,1
2018-0060,1,2018-06-08,12,avenida,1,-58.370488,-34.60189492,peaton,pasajeros,peaton,masculino,51,fatal,2018,6,2,1,1
2018-0061,1,2018-06-10,11,calle,3,-58.39883882,-34.61964833,moto,moto,conductor,masculino,51,fatal,2018,6,2,1,1
2018-0062,1,2018-06-14,1,calle,6,-58.44110156,-34.62082399,peaton,cargas,peaton,masculino,32,fatal,2018,6,2,1,1
2018-0063,1,2018-06-16,21,avenida,1,-58.37093138,-34.59952725,peaton,pasajeros,peaton,femenino,28,fatal,2018,6,2,1,1
2018-0064,1,2018-06-25,1,avenida,7,-58.45855262,-34.63953253,auto,cargas,conductor,masculino,30,fatal,2018,6,2,1,1
2018-0065,1,2018-06-26,17,calle,1,-58.38161909,-34.59283447,moto,cargas,conductor,masculino,35,fatal,2018,6,2,1,1
2018-0066,1,2018-06-28,11,avenida,15,-58.45511899,-34.58698157,peaton,pasajeros,peaton,masculino,73,fatal,2018,6,2,1,1
2018-0067,1,2018-06-29,16,avenida,4,-58.37724226,-34.62973033,pasajeros,auto,pasajero_acompañante,femenino,81,fatal,2018,6,2,1,1
2018-0068,1,2018-07-01,9,avenida,7,-58.45546217,-34.62930339,moto,auto,conductor,masculino,21,fatal,2018,7,3,2,1
2018-0069,1,2018-07-04,21,avenida,2,-58.39897064,-34.59954925,bicicleta,pasajeros,ciclista,masculino,20,fatal,2018,7,3,2,1
2018-0070,1,2018-07-07,15,calle,3,-58.40917826,-34.62126274,moto,pasajeros,conductor,masculino,33,fatal,2018,7,3,2,1
2018-0071,1,2018-07-10,17,avenida,1,-58.36726348,-34.61099738,moto,cargas,conductor,masculino,,fatal,2018,7,3,2,1
2018-0072,1,2018-07-11,13,autopista,8,-58.48267426,-34.68454456,moto,cargas,conductor,masculino,27,fatal,2018,7,3,2,1
2018-0073,1,2018-07-11,15,avenida,4,-58.39546165,-34.65168841,peaton,cargas,peaton,femenino,67,fatal,2018,7,3,2,1
2018-0074,1,2018-07-14,6,avenida,7,-58.46941984,-34.63376545,auto,cargas,conductor,masculino,25,fatal,2018,7,3,2,1
2018-0075,1,2018-07-15,7,avenida,14,-58.40367321,-34.58129246,peaton,auto,peaton,masculino,23,fatal,2018,7,3,2,1
2018-0076,1,2018-07-16,9,calle,9,-58.52932872,-34.65014993,auto,cargas,conductor,masculino,73,fatal,2018,7,3,2,1
2018-0077,1,2018-07-16,23,calle,3,-58.40917826,-34.62126274,auto,cargas,conductor,masculino,58,fatal,2018,7,3,2,1
2018-0078,1,2018-07-21,6,calle,2,-58.41264127,-34.59473294,peaton,auto,peaton,masculino,27,fatal,2018,7,3,2,1
2018-0079,1,2018-07-23,7,gral paz,9,-58.50877521,-34.66977709,peaton,cargas,peaton,masculino,,fatal,2018,7,3,2,1
2018-0080,1,2018-07-25,22,avenida,9,-58.51232237,-34.6590353,peaton,auto,peaton,masculino,26,fatal,2018,7,3,2,1
2018-0081,1,2018-07-29,6,avenida,7,-58.44744156,-34.64567171,peaton,multiple,peaton,masculino,35,fatal,2018,7,3,2,1
2018-0082,1,2018-08-01,15,avenida,9,-58.49441273,-34.65869968,moto,cargas,conductor,femenino,17,fatal,2018,8,3,2,1
2018-0083,1,2018-08-02,5,gral paz,8,-58.47976785,-34.69153196,moto,cargas,conductor,masculino,,fatal,2018,8,3,2,1
2018-0084,1,2018-08-03,7,avenida,1,-58.36523349,-34.62260331,peaton,cargas,peaton,masculino,45,fatal,2018,8,3,2,1
2018-0085,2,2018-08-03,18,avenida,3,-58.39118948,-34.62704273,moto,pasajeros,pasajero_acompañante,femenino,22,fatal,2018,8,3,2,1
2018-0085,2,2018-08-03,18,avenida,3,-58.39118948,-34.62704273,moto,pasajeros,conductor,masculino,30,fatal,2018,8,3,2,2
2018-0086,1,2018-08-10,21,avenida,9,-58.49019551,-34.65015854,peaton,pasajeros,peaton,masculino,40,fatal,2018,8,3,2,1
2018-0087,1,2018-08-15,19,avenida,5,-58.41644362,-34.63023775,peaton,pasajeros,peaton,masculino,75,fatal,2018,8,3,2,1
2018-0088,1,2018-08-17,16,gral paz,12,-58.5007381,-34.5497951,moto,cargas,conductor,masculino,,fatal,2018,8,3,2,1
2018-0089,1,2018-08-17,17,avenida,4,-58.39626094,-34.63036565,peaton,pasajeros,peaton,masculino,80,fatal,2018,8,3,2,1
2018-0090,1,2018-08-18,10,avenida,8,-58.43284809,-34.67051543,moto,auto,conductor,masculino,27,fatal,2018,8,3,2,1
2018-0091,1,2018-08-19,18,autopista,9,-58.52280139,-34.63659934,auto,auto,pasajero_acompañante,femenino,23,fatal,2018,8,3,2,1
2018-0092,1,2018-08-20,8,avenida,14,-58.4233693,-34.59774487,moto,auto,conductor,masculino,23,fatal,2018,8,3,2,1
2018-0093,1,2018-08-20,8,calle,1,-58.38691681,-34.63105973,peaton,pasajeros,peaton,masculino,24,fatal,2018,8,3,2,1
2018-0094,1,2018-08-23,5,calle,14,-58.4116902,-34.5857988,moto,pasajeros,conductor,masculino,32,fatal,2018,8,3,2,1
2018-0095,1,2018-08-26,0,avenida,9,-58.46739825,-34.65117757,auto,auto,pasajero_acompañante,femenino,49,fatal,2018,8,3,2,1
